Locality_Num,Catalogue_Num,Pit,Level_mean,Level_min,Level_max,Drawer,Higher_Classification,Family,MS_classification,Element,NISP,Details,Notes,Quadrant,GMM?,TeethCorrosion
41229,30845,1B,97.5,95,100,NA,lizard,Phrynosomatidae,Phrynosoma,pterygoid,1,1R,,50,,
41229,30846,1B,97.5,95,100,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,30847,1B,97.5,95,100,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1L,,50,,none
41229,30848,1B,97.5,95,100,NA,lizard,,,vertebra,11,,,,,
41229,30859,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,none
41229,30860,1A,112.5,110,115,NA,lizard,,,dentary,2,2L,,25,,crown
41229,30861,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,none
41229,30862,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,dentary,2,2R,,50,,none
41229,30863,1A,112.5,110,115,NA,lizard,Phrynosomatidae,Phrynosoma,dentary,1,1R,,50,,crown
41229,30864,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,maxilla,2,"1L,1R",,25,,crown
41229,30865,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,30866,1A,112.5,110,115,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,none
41229,30867,1A,112.5,110,115,NA,lizard,,,vertebra,6,,,,,
41229,30872,1A,117.5,115,120,NA,lizard,Teiidae,,dentary,1,1R,,25,,none
41229,30873,1A,117.5,115,120,NA,lizard,Teiidae,,dentary,1,1R,,75,,shaft_crown
41229,30874,1A,117.5,115,120,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,50,,shaft_crown
41229,30875,1A,117.5,115,120,NA,lizard,cf. Teiidae,,frontal,1,,,50,,
41229,30876,1A,117.5,115,120,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,none
41229,30877,1A,117.5,115,120,NA,lizard,Teiidae,,maxilla,1,1L,,25,,crown
41229,30878,1A,117.5,115,120,NA,lizard,,,femur,1,1L,,50,,
41229,30879,1A,117.5,115,120,NA,lizard,,,vertebra,5,,,,,
41229,30883,1A,117.5,115,120,NA,lizard,,,vertebra,3,,,,,
41229,30884,1A,117.5,115,120,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,75,,none
41229,30885,1A,117.5,115,120,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,30886,1A,117.5,115,120,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,30887,1A,117.5,115,120,NA,lizard,Teiidae,,maxilla,1,1R,,25,,none
41229,30888,1A,117.5,115,120,NA,lizard,cf. Anguidae,,dentary,1,,,25,,none
41229,30889,1A,117.5,115,120,NA,lizard,,,tooth bearing element,1,,,25,,shaft
41229,30890,1A,117.5,115,120,NA,lizard,,,dentary,1,1L,,50,,shaft
41229,30891,1A,117.5,115,120,NA,lizard,Phrynosomatidae,,compound bone,1,1R,,75,,
41229,30893,1A,22.5,20,25,NA,lizard,,,vertebra,12,,,,,
41229,30895,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,30896,1A,22.5,20,25,NA,lizard,,,scapulocorocoid,1,1L,,50,,
41229,30897,1A,22.5,20,25,NA,lizard,,,humerus,2,"1L,1R",,100,,
41229,30898,1A,22.5,20,25,NA,lizard,,,femur,1,1L,,50,,
41229,30899,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,
41229,30901,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,dentary,2,2R,,25,,crown
41229,30902,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,shaft_crown
41229,30903,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,30904,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,30905,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,30906,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,30907,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,30911,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,compound bone,3,3L,,100,,
41229,30912,1A,22.5,20,25,NA,lizard,,,compound bone,1,1L,,75,,
41229,30913,1A,22.5,20,25,NA,lizard,Teiidae,,coronoid,2,2R,,75,,
41229,30914,1A,22.5,20,25,NA,lizard,cf. Phrynosomatidae,,frontal,1,,,75,,
41229,30915,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,jugal,1,1R,,,,
41229,30916,1A,22.5,20,25,NA,lizard,Teiidae,,maxilla,1,1L,,25,,
41229,30917,1A,22.5,20,25,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,100,,
41229,30918,1A,132.5,130,135,NA,lizard,,,vertebra,2,,,,,
41229,30922,1A,132.5,130,135,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,frontal,1,,,25,,
41229,30923,1A,132.5,130,135,NA,lizard,,,dentary,1,1R,,25,,none
41229,30924,1A,132.5,130,135,NA,lizard,Phrynosomatidae,,dentary,1,1R,,100,,none
41229,30930,1A,132.5,130,135,NA,lizard,,,vertebra,2,,,,,
41229,30931,1A,132.5,130,135,NA,lizard,,,dentary,1,1L,,25,,crown
41229,30932,1A,132.5,130,135,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,none
41229,30933,1A,132.5,130,135,NA,lizard,Scincidae,,maxilla,1,1R,,50,,none
41229,30937,1A,62.5,60,65,NA,lizard,Teiidae,,premaxilla,1,,,100,,none
41229,30938,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,30939,1A,62.5,60,65,NA,lizard,,,vertebra,7,,,,,
41229,30941,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,100,,
41229,30942,1A,62.5,60,65,NA,lizard,,,surangular,1,1R,,100,,
41229,30943,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,crown
41229,30944,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,100,,crown
41229,30945,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,shaft_crown
41229,30946,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,none
41229,30947,1A,62.5,60,65,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,30948,1A,62.5,60,65,NA,lizard,Teiidae,,dentary,1,1R,,50,,crown
41229,30949,1A,62.5,60,65,NA,lizard,Phrynosomatidae,cf. Callisaurini,postorbital,1,1L,,100,,
41229,30950,1A,62.5,60,65,NA,lizard,Pleurodonta,,coronoid,1,1R,,50,,
41229,30958,1A,62.5,60,65,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,parietal,1,,,25,,
41229,30966,1A,137.5,135,140,NA,lizard,,,pelvis,1,1L,,75,,
41229,30967,1A,137.5,135,140,NA,lizard,,,vertebra,2,,,,,
41229,30968,1A,137.5,135,140,NA,lizard,,,scapulocorocoid,1,1R,,75,,
41229,30969,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,none
41229,30970,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,30971,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,30972,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,50,,crown
41229,30973,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,30974,1A,137.5,135,140,NA,lizard,,,maxilla,1,1R,,25,,crown
41229,30975,1A,137.5,135,140,NA,lizard,cf. Anguidae,,maxilla,1,1R,,25,,none
41229,30977,1A,7.5,5,10,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,30978,1A,7.5,5,10,NA,lizard,,,vertebra,3,,,,,
41229,30985,1A,122.5,120,125,NA,lizard,Phrynosomatidae,,dentary,1,1R,,75,,crown
41229,30986,1A,122.5,120,125,NA,lizard,,,dentary,1,1R,,25,,none
41229,30987,1A,122.5,120,125,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,dentary,1,1R,,25,,none
41229,30988,1A,122.5,120,125,NA,lizard,,,pelvis,2,"1L,1R",,75,,
41229,30989,1A,122.5,120,125,NA,lizard,,,scapulocorocoid,1,1L,,75,,
41229,30990,1A,122.5,120,125,NA,lizard,Scincidae,,dentary,1,1L,,25,,none
41229,30991,1A,122.5,120,125,NA,lizard,Scincidae,,maxilla,1,1L,,25,,none
41229,30992,1A,122.5,120,125,NA,lizard,Crotaphytidae,,dentary,1,1R,,25,,crown
41229,30996,1A,122.5,120,125,NA,lizard,,,vertebra,3,,,,,
41229,31000,1A,2.5,0,5,NA,lizard,,,femur,1,1L,,50,,
41229,31001,1A,2.5,0,5,NA,lizard,Phrynosomatidae,cf. Sceloporus,postorbital,1,1L,,100,,
41229,31006,1A,2.5,0,5,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,31007,1A,2.5,0,5,NA,lizard,Phrynosomatidae,,ectopterygoid,1,1L,,,,
41229,31008,1A,2.5,0,5,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,postorbital,1,1L,,100,,
41229,31009,1A,2.5,0,5,NA,lizard,,,vertebra,6,,,,,
41229,31010,1A,2.5,0,5,NA,lizard,,,pelvis,1,1R,,75,,
41229,31011,1A,2.5,0,5,NA,lizard,,,pelvis,1,1R,,50,,
41229,31012,1A,2.5,0,5,NA,lizard,,,scapulocorocoid,1,1R,,25,,
41229,31013,1A,2.5,0,5,NA,lizard,Crotaphytidae,,ectopterygoid,1,1R,,50,,
41229,31014,1A,2.5,0,5,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1L,,50,,crown
41229,31015,1A,2.5,0,5,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,crown
41229,31016,1A,2.5,0,5,NA,lizard,Phrynosomatidae,,dentary,1,1R,,100,,none
41229,31019,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,none
41229,31020,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,25,,crown
41229,31021,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,dentary,2,2L,,25,,crown
41229,31022,1A,17.5,15,20,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,2,2R,,25,,crown
41229,31023,1A,17.5,15,20,NA,lizard,Teiidae,,maxilla,1,1L,,50,,crown
41229,31024,1A,17.5,15,20,NA,lizard,cf. Anguidae,,dentary,1,1R,,25,,none
41229,31025,1A,17.5,15,20,NA,lizard,Teiidae,,dentary,1,1R,,25,,none
41229,31027,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,compound bone,1,1R,,100,,
41229,31028,1A,17.5,15,20,NA,lizard,,,scapulocorocoid,1,1L,,100,,
41229,31029,1A,17.5,15,20,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,squamosal,1,1L,,50,,
41229,31030,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31031,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31032,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31033,1A,17.5,15,20,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,75,,
41229,31034,1A,17.5,15,20,NA,lizard,cf. Phrynosomatidae,,parietal,1,,,25,,
41229,31040,1A,17.5,15,20,NA,lizard,,,vertebra,4,,,,,
41229,31045,1A,137.5,135,140,NA,lizard,,,vertebra,7,,,,,
41229,31048,1A,137.5,135,140,NA,lizard,Phrynosomatidae,cf. Sceloporus,postorbital,1,1L,,75,,
41229,31049,1A,137.5,135,140,NA,lizard,Teiidae,,postorbitofrontal,1,1L,,100,,
41229,31050,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31051,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31052,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,2,2L,,50,,crown
41229,31053,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31054,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,crown
41229,31055,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,100,,
41229,31056,1A,137.5,135,140,NA,lizard,Phrynosomatidae,,articular,1,1R,,100,,
41229,31059,1A,57.5,55,60,NA,lizard,,,vertebra,5,,,,,
41229,31060,1A,57.5,55,60,NA,lizard,Scincidae,,frontal,1,1R,,100,,
41229,31061,1A,57.5,55,60,NA,lizard,Phrynosomatidae,cf. Sceloporus,prefrontal,1,1L,,100,,
41229,31062,1A,57.5,55,60,NA,lizard,Teiidae,,dentary,1,1L,,100,,none
41229,31063,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,31064,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,31065,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31066,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,none
41229,31067,1A,57.5,55,60,NA,lizard,cf. Scincidae,,pterygoid,1,1L,,25,,
41229,31069,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,3,3L,,25,,crown
41229,31070,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,shaft_crown
41229,31071,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,none
41229,31072,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,31073,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,shaft_crown
41229,31074,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,none
41229,31075,1A,57.5,55,60,NA,lizard,,,maxilla,1,1R,,25,,crown
41229,31076,1A,57.5,55,60,NA,lizard,,,quadrate,1,1L,,50,,
41229,31077,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,75,,
41229,31078,1A,57.5,55,60,NA,lizard,,,interclavicle,1,,,,,
41229,31079,1A,57.5,55,60,NA,lizard,,,pelvis,1,1R,,50,,
41229,31091,1A,57.5,55,60,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,75,,
41229,31092,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,dentary,2,2L,,25,,crown
41229,31093,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31094,1A,57.5,55,60,NA,lizard,Phrynosomatidae,Phrynosoma,maxilla,1,1R,,25,,crown
41229,31095,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,maxilla,3,3R,,75,,crown
41229,31096,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31097,1A,57.5,55,60,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31098,1A,57.5,55,60,NA,lizard,cf. Phrynosomatidae,,parietal,1,,,50,,
41229,31099,1A,57.5,55,60,NA,lizard,cf. Phrynosomatidae,,parietal,1,,,50,,
41229,31102,1A,12.5,10,15,NA,lizard,,,vertebra,4,,,,,
41229,31103,1A,12.5,10,15,NA,lizard,,,ilium,1,1R,,100,,
41229,31104,1A,12.5,10,15,NA,lizard,Anguidae,,osteoderm,1,,,,,
41229,31105,1A,12.5,10,15,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,none
41229,31108,1A,127.5,125,130,NA,lizard,,,vertebra,1,,,,,
41229,31109,1A,127.5,125,130,NA,lizard,Scincidae,,frontal,1,1R,,100,,
41229,31127,1A,177.5,175,180,NA,lizard,,,femur,2,,,100,,
41229,31128,1A,177.5,175,180,NA,lizard,,,pelvis,1,,,75,,
41229,31129,1A,177.5,175,180,NA,lizard,,,ilium,1,,,100,,
41229,31130,1A,177.5,175,180,NA,lizard,,,supraoccipital,1,,,100,,
41229,31131,1A,177.5,175,180,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31132,1A,177.5,175,180,NA,lizard,Phrynosomatidae,,pterygoid,1,1L,,75,,
41229,31133,1A,177.5,175,180,NA,lizard,Scincidae,,prefrontal,1,1R,,100,,
41229,31134,1A,177.5,175,180,NA,lizard,Scincidae,,quadrate,1,1R,,100,,
41229,31135,1A,177.5,175,180,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,shaft_crown
41229,31136,1A,177.5,175,180,NA,lizard,,,vertebra,16,,,,,
41229,31154,1A,197.5,195,200,NA,lizard,,,vertebra,1,,,,,
41229,31155,1A,197.5,195,200,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31160,1A,167.5,165,170,NA,lizard,,,dentary,2,2L,,25,,shaft_crown
41229,31161,1A,167.5,165,170,NA,lizard,,,ilium,1,1R,,100,,
41229,31162,1A,167.5,165,170,NA,lizard,,,ilium,1,1R,,50,,
41229,31163,1A,167.5,165,170,NA,lizard,,,frontal,1,,,50,,
41229,31164,1A,167.5,165,170,NA,lizard,,,scapulocorocoid,1,1R,,75,,
41229,31165,1A,167.5,165,170,NA,lizard,,,supraoccipital,1,,,100,,
41229,31166,1A,167.5,165,170,NA,lizard,,,prootic,1,,,100,,
41229,31167,1A,167.5,165,170,NA,lizard,,,vertebra,7,,,,,
41229,31168,1A,167.5,165,170,NA,lizard,Scincidae,,maxilla,1,1L,,75,,none
41229,31169,1A,167.5,165,170,NA,lizard,Scincidae,,premaxilla,1,1L,,100,,none
41229,31193,1A,97.5,145,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,100,,none
41229,31194,1A,97.5,145,50,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31195,1A,97.5,145,50,NA,lizard,cf. Anguidae,,dentary,1,1L,,75,,crown
41229,31196,1A,97.5,145,50,NA,lizard,,,scapulocorocoid,1,1R,,100,,
41229,31216,1A,182.5,180,185,NA,lizard,Crotaphytidae,,prefrontal,1,1R,,100,,
41229,31217,1A,182.5,180,185,NA,lizard,Phrynosomatidae,,quadrate,1,1R,,100,,
41229,31218,1A,182.5,180,185,NA,lizard,Anguidae,Ophisaurus,frontal,1,1R,,100,,
41229,31219,1A,182.5,180,185,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,shaft_crown
41229,31220,1A,182.5,180,185,NA,lizard,,,vertebra,5,,,,,
41229,31241,1A,172.5,170,175,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31242,1A,172.5,170,175,NA,lizard,Phrynosomatidae,,parietal,1,,,25,,
41229,31243,1A,172.5,170,175,NA,lizard,,,ilium,1,,,75,,
41229,31244,1A,172.5,170,175,NA,lizard,,,pelvis,1,,,75,,
41229,31245,1A,172.5,170,175,NA,lizard,Scincidae,,coronoid,1,1L,,100,,
41229,31246,1A,172.5,170,175,NA,lizard,cf. Anguidae,,maxilla,1,1R,,25,,crown
41229,31247,1A,172.5,170,175,NA,lizard,,,vertebra,44,,,,,
41229,31262,1A,157.5,155,160,NA,lizard,,,dentary,1,1L,,75,,shaft
41229,31263,1A,157.5,155,160,NA,lizard,Pleurodonta,,maxilla,1,1L,,25,,none
41229,31264,1A,157.5,155,160,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31265,1A,157.5,155,160,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31266,1A,157.5,155,160,NA,lizard,Phrynosomatidae,cf. Sceloporus,frontal,1,,,75,,
41229,31267,1A,157.5,155,160,NA,lizard,Phrynosomatidae,,frontal,1,,,100,,
41229,31268,1A,157.5,155,160,NA,lizard,Scincidae,,maxilla,1,1L,,75,,crown
41229,31269,1A,157.5,155,160,NA,lizard,Scincidae,,dentary,1,1R,,75,,shaft
41229,31270,1A,157.5,155,160,NA,lizard,Teiidae,,prefrontal,1,1L,,100,,
41229,31271,1A,157.5,155,160,NA,lizard,Phrynosomatidae,Phrynosoma,prefrontal,1,1R,,100,,
41229,31272,1A,157.5,155,160,NA,lizard,,,vertebra,11,,,,,
41229,31279,1A,152.5,150,155,NA,lizard,Scincidae,,dentary,1,1R,,75,,none
41229,31280,1A,152.5,150,155,NA,lizard,Phrynosomatidae,,dentary,2,2R,,25,,crown
41229,31281,1A,152.5,150,155,NA,lizard,Phrynosomatidae,Sceloporinae,premaxilla,1,,,75,,none
41229,31282,1A,152.5,150,155,NA,lizard,Teiidae,,postorbitofrontal,1,1R,,100,,
41229,31283,1A,152.5,150,155,NA,lizard,,,vertebra,6,,,,,
41229,31288,1A,147.5,145,150,NA,lizard,Phrynosomatidae,cf. Callisaurini,postorbital,1,1L,,100,,
41229,31289,1A,147.5,145,150,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31290,1A,147.5,145,150,NA,lizard,Phrynosomatidae,,dentary,1,1R,,25,,none
41229,31291,1A,147.5,145,150,NA,lizard,,,vertebra,4,,,,,
41229,31298,1A,155,145,165,NA,lizard,Phrynosomatidae,,compound bone,1,1L,,100,,
41229,31299,1A,155,145,165,NA,lizard,,,vertebra,7,,,,,
41229,31305,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,3,3R,,25,,none
41229,31306,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31307,1A,47.5,45,50,NA,lizard,cf. Anguidae,,dentary,2,2L,,25,,crown
41229,31308,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31309,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,5,5L,,25,,crown
41229,31310,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,2,2R,,50,,crown
41229,31312,1A,47.5,45,50,NA,lizard,Phrynosomatidae,cf. Sceloporus,quadrate,2,"1L,1R",,100,,
41229,31313,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,compound bone,1,1R,,100,,
41229,31314,1A,47.5,45,50,NA,lizard,Phrynosomatidae,Phrynosoma cf. cornutum,frontal,1,,,25,,
41229,31315,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,75,,crown
41229,31316,1A,47.5,45,50,NA,lizard,,,dentary,1,1L,,25,,shaft
41229,31317,1A,47.5,45,50,NA,lizard,,,dentary,2,"1L,1R",,25,,crown
41229,31318,1A,47.5,45,50,NA,lizard,,,tooth bearing element,1,,,,,crown
41229,31320,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31321,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31323,1A,47.5,45,50,NA,lizard,,,vertebra,13,,,,,
41229,31325,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,coronoid,1,1L,,100,,
41229,31326,1A,47.5,45,50,NA,lizard,cf. Phrynosomatidae,,frontal,2,,,75,,
41229,31327,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,crown
41229,31329,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,maxilla,2,2L,,25,,crown
41229,31330,1A,47.5,45,50,NA,lizard,Phrynosomatidae,,maxilla,2,2R,,25,,shaft_crown
41229,31331,1A,47.5,45,50,NA,lizard,,,otooccipital,1,,,,,
41229,31332,1A,47.5,45,50,NA,lizard,Anguidae,cf. Gerrhonotus,prefrontal,1,1L,,,,
41229,31336,1A,97.5,95,100,NA,lizard,,,vertebra,4,,,,,
41229,31338,1A,97.5,95,100,NA,lizard,Teiidae,,dentary,1,1R,tricuspid,100,,none
41229,31339,1A,97.5,95,100,NA,lizard,,,maxilla,1,1R,,25,,crown
41229,31340,1A,97.5,95,100,NA,lizard,Teiidae,,dentary,1,1R,,25,,none
41229,31341,1A,97.5,95,100,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,crown
41229,31342,1A,77.5,75,80,NA,lizard,,,otooccipital,1,1R,,,,
41229,31345,1A,77.5,75,80,NA,lizard,,,vertebra,5,,,,,
41229,31346,1A,77.5,75,80,NA,lizard,Teiidae,,splenial,1,1R,,100,,
41229,31347,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,75,,crown
41229,31348,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31349,1A,77.5,75,80,NA,lizard,,,dentary,1,1R,,25,,shaft
41229,31351,1A,77.5,75,80,NA,lizard,,,femur,1,1L,,100,,
41229,31352,1A,77.5,75,80,NA,lizard,,,femur,1,1R,,75,,
41229,31353,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,frontal,1,,,50,,
41229,31354,1A,77.5,75,80,NA,lizard,Teiidae,,dentary,1,1L,,25,,none
41229,31355,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1R,pathology,75,,shaft
41229,31356,1A,77.5,75,80,NA,lizard,Phrynosomatidae,Urosaurus,dentary,1,1L,,50,,crown
41229,31358,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1L,,50,,shaft_crown
41229,31359,1A,77.5,75,80,NA,lizard,Phrynosomatidae,Phrynosoma,premaxilla,1,,,100,,none
41229,31360,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,dentary,1,1L,,75,,none
41229,31361,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,frontal,1,,,75,,
41229,31363,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,parietal,1,,,50,,
41229,31365,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,jugal,1,1L,,100,,
41229,31366,1A,77.5,75,80,NA,lizard,Phrynosomatidae,,maxilla,1,1L,,100,,none
41229,31367,1A,107.5,105,110,NA,lizard,,,maxilla,1,1R,,50,,crown
41229,31369,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,50,,crown
41229,31370,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,maxilla,1,1R,,25,,crown
41229,31373,1A,107.5,105,110,NA,lizard,Anguidae,,dentary,1,1L,,75,,none
41229,31374,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,dentary,2,"1L,1R",,50,,crown
41229,31375,1A,107.5,105,110,NA,lizard,,,tooth bearing element,1,,,,,none
41229,31376,1A,107.5,105,110,NA,lizard,,,vertebra,3,,,,,
41229,31378,1A,107.5,105,110,NA,lizard,,,dentary,1,1R,,50,,shaft
41229,31379,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31381,1A,107.5,105,110,NA,lizard,Scincidae,,maxilla,1,1L,,75,,none
41229,31382,1A,107.5,105,110,NA,lizard,Scincidae,,pterygoid,1,1L,,50,,
41229,31383,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31384,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,dentary,1,1R,,50,,crown
41229,31385,1A,107.5,105,110,NA,lizard,,,femur,1,1R,,100,,
41229,31387,1A,107.5,105,110,NA,lizard,Phrynosomatidae,,dentary,1,1L,,25,,crown
41229,31388,1A,47.5,45,50,NA,lizard,Scincidae,,maxilla,1,1R,,75,,none
